0.6114130434782599, 0
1.1005434782608692, 2.123142250530776
1.5896739130434785, 3.821656050955397
2.20108695652174, 5.73248407643311
2.8124999999999982, 8.067940552016978
3.546195652173912, 10.403397027600846
4.524456521739127, 12.7388535031847
5.380434782608694, 14.86199575371549
6.23641304347826, 16.77282377919319
7.214673913043475, 18.895966029723965
8.192934782608694, 20.806794055201692
9.171195652173909, 22.505307855626313
10.149456521739127, 24.203821656050934
11.37228260869565, 26.114649681528647
12.595108695652174, 27.813163481953282
13.817934782608694, 29.511677282377903
15.163043478260866, 31.210191082802538
16.38586956521739, 32.90870488322716
17.85326086956522, 34.39490445859872
19.076086956521735, 35.66878980891718
20.421195652173914, 36.94267515923565
21.64402173913043, 38.42887473460719
23.47826086956522, 39.91507430997876
25.067934782608695, 41.18895966029723
26.77989130434782, 42.67515923566877
28.491847826086953, 43.94904458598724
30.08152173913043, 45.01061571125264
32.03804347826087, 46.496815286624184
33.9945652173913, 47.55838641188957
36.073369565217384, 49.04458598726113
37.785326086956516, 49.89384288747344
39.6195652173913, 50.95541401273884
41.453804347826086, 52.016985138004216
43.410326086956516, 53.07855626326962
45.36684782608695, 54.14012738853502
47.323369565217384, 54.98938428874732
49.64673913043478, 56.2632696390658
52.21467391304347, 57.53715498938428
54.538043478260875, 58.38641188959659
56.86141304347825, 59.2356687898089
60.285326086956516, 60.72186836518045
63.586956521739125, 61.78343949044584
65.91032608695652, 62.63269639065816
68.4782608695652, 63.481953290870464
71.65760869565217, 64.54352441613587
73.6141304347826, 65.1804670912951
75.44836956521738, 65.81740976645433
78.87228260869564, 66.87898089171972
81.31793478260869, 67.72823779193203
84.74184782608695, 68.57749469214436
86.82065217391303, 69.21443736730359
88.28804347826086, 69.63906581740974
89.87771739130434, 70.0636942675159
