0, 4.246284501061567
3.790760869565217, 5.73248407643311
6.970108695652174, 6.794055201698498
10.027173913043475, 7.643312101910809
13.084239130434783, 8.917197452229289
16.01902173913043, 9.766454352441613
19.19836956521739, 10.828025477706987
22.255434782608695, 11.88959660297239
25.3125, 12.7388535031847
28.491847826086953, 13.800424628450088
31.426630434782602, 14.649681528662413
34.361413043478265, 15.498938428874723
37.54076086956522, 16.560509554140125
40.597826086956516, 17.19745222929936
43.77717391304348, 18.04670912951167
46.95652173913043, 19.108280254777057
50.013586956521735, 19.74522292993629
52.94836956521739, 20.806794055201692
56.00543478260869, 21.443736730360925
58.940217391304344, 22.080679405520158
62.1195652173913, 22.71762208067939
65.29891304347827, 23.5668789808917
68.60054347826087, 24.203821656050934
71.53532608695652, 24.84076433121018
74.47010869565217, 25.265392781316336
80.70652173913042, 26.539278131634802
83.6413043478261, 27.176220806794035
86.94293478260869, 27.813163481953282
90, 28.450106157112515
77.52717391304347, 25.90233545647557
